name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
Mercedes_Benz_B_180_CDI_Sports_Tourer_PARKTRONIC_DPF_ISOFIX_KLIMA,privat,Angebot,12900,control,,2018,manuell,109,b_klasse,80000,2,diesel,mercedes_benz,nein
Audi_80_quattro,privat,Angebot,1450,control,,2017,manuell,116,80,150000,2,,audi,
peugeot_206_.2000,privat,Angebot,1500,control,,2017,,0,3_reihe,125000,0,,peugeot,
Audi_A3_1.8_benzin,privat,Angebot,1490,control,,2017,manuell,0,a3,150000,4,benzin,audi,nein
Fiat_Bravo__TÜV_11/17_Inzahlungnahme/Tausch,privat,Angebot,500,control,,2017,manuell,82,bravo,150000,3,benzin,fiat,
Ford_Focus_ST___PP_Performance_270PS___Scheckheftgepflegt,privat,Angebot,12900,control,,2018,manuell,270,focus,100000,12,benzin,ford,
Top_Anfaengerauto!_TÜV_NEU___Opel_Corsa_1.4,privat,Angebot,900,control,,2017,manuell,60,corsa,150000,0,benzin,opel,nein
Golf_4_1_9_TDI,privat,Angebot,2250,control,,2017,manuell,0,golf,150000,8,diesel,volkswagen,
Audi__A4__line,privat,Angebot,8300,control,,2017,manuell,170,a4,150000,9,diesel,audi,nein
Bmw_E91_330i_Tuev_Neu,privat,Angebot,8990,control,,2018,manuell,258,,150000,7,,bmw,nein
Ford_Mondeo___TÜV_2018,privat,Angebot,4800,control,,2019,manuell,160,mondeo,150000,0,benzin,ford,
Opel_Corsa_C_1.2__80_PS__TÜV_01/17__TOP,privat,Angebot,2500,control,,2017,automatik,80,corsa,125000,12,benzin,opel,
Ford_Mondeo_mk3,privat,Angebot,0,control,,2017,automatik,0,mondeo,150000,3,diesel,ford,
Mercedes_Benz_clk_230_*_W208_*_tuev_neu_*,privat,Angebot,2900,control,,2017,manuell,0,clk,150000,10,benzin,mercedes_benz,nein
BMW_316i_E36_mit_neu_TÜV,privat,Angebot,1450,control,,2018,,0,3er,150000,6,,bmw,
Mazda_323__TÜV_neu,privat,Angebot,1000,control,,2017,manuell,88,,150000,6,benzin,mazda,nein
Mazda_3_2.0l_MZR_DISI,privat,Angebot,8300,control,,2018,manuell,151,3_reihe,125000,7,benzin,mazda,nein
GM_Daewoo_Rock_/_Auto,privat,Angebot,4200,control,,2017,manuell,95,,80000,0,benzin,daewoo,nein
SMART_fortwo_bj._2001_Automatik__Klima_tuev_asu_01.2017,privat,Angebot,1250,control,,2017,automatik,61,fortwo,150000,12,benzin,smart,
VW_t4_Transporter,privat,Angebot,2300,control,,2017,manuell,110,,150000,12,benzin,volkswagen,
Renault_kangoo_mit_Lkw_zulassung,privat,Angebot,1250,control,,2017,manuell,60,kangoo,150000,4,diesel,renault,nein
Mercedes_Benz_C_klasse_1.8_mit_tuev_bis_03.17,privat,Angebot,950,control,,2017,manuell,120,c_klasse,150000,0,benzin,mercedes_benz,
Mercedes_Sprinter_311_CDI_Maxi,privat,Angebot,7200,control,,2017,manuell,80,,150000,5,diesel,mercedes_benz,
Sher_sauber_hat_keinem_rost,privat,Angebot,1700,control,,2017,manuell,0,polo,150000,6,benzin,volkswagen,
Volkswagen_Golf_1.6_Generation_Ausstattung_8fach_Bereift,privat,Angebot,1750,control,,2017,manuell,105,golf,150000,4,benzin,volkswagen,nein
BMW_5er_e61_Touring_2_0_D___Sehr_gepflegt_und_mit_neuem_TÜV!,privat,Angebot,11700,control,,2018,manuell,177,5er,150000,4,diesel,bmw,nein
Nissan_Almera_Sport_2.2_Diesel_TÜV_09/2017,privat,Angebot,1900,control,,2017,manuell,110,almera,150000,6,,nissan,
Top_geflegter_2l16v_omega_b_limo,privat,Angebot,2100,control,,2017,automatik,136,omega,150000,0,benzin,opel,nein
geplegter_Peugeot_206cc_cabrio,privat,Angebot,2432,control,,2017,manuell,109,2_reihe,150000,6,,peugeot,nein
VW_Polo_1.4_TDI_Mod._2009_Voll_checkheft_Langstrecken_fzg_tausch,privat,Angebot,3999,control,,2017,,75,polo,150000,12,diesel,volkswagen,
Vw_Golf_3_Tuev10/17,privat,Angebot,650,control,,2017,manuell,90,,150000,0,,volkswagen,nein
Lupo_exford_vw_1.0_L_motor_euro_4,privat,Angebot,1450,control,,2018,manuell,0,lupo,150000,12,,volkswagen,nein
VOLKSWAGEN_GOLF_4_TDI_/_VARIANTE_/_MIT_GRÜNE_PLAKETTE,privat,Angebot,2499,control,,2017,manuell,116,golf,150000,11,,volkswagen,nein
BMW_116i_im_guten_Zustand,privat,Angebot,6750,control,,2017,manuell,116,1er,100000,11,,bmw,nein
BMW_120D_XENON,privat,Angebot,7599,control,,2017,manuell,163,1er,150000,9,,bmw,
Verkaufe_Polo,privat,Angebot,0,control,,2017,,50,polo,150000,0,benzin,volkswagen,
Mercedes_Benz_C350_Coupe_Voll....AMG,privat,Angebot,33500,control,,2017,automatik,306,c_klasse,50000,12,,mercedes_benz,
Ford_fiesta_style_zu_verkaufen_TÜV_NEU,privat,Angebot,1899,control,,2018,manuell,50,fiesta,40000,0,,ford,nein
Volkswagen_Golf_1.6_mit_TÜV_bis_03/17,privat,Angebot,2350,control,,2017,manuell,101,golf,150000,12,benzin,volkswagen,nein
BMW_e46_316ti_Compact__Bastlerfahrzeug__8_fach_bereift,privat,Angebot,1300,control,,2017,manuell,116,3er,150000,4,benzin,bmw,nein
Ford_Fiesta_1.25_Champions_Edition_*res*,privat,Angebot,7200,control,,2017,manuell,82,fiesta,60000,11,benzin,ford,nein
Citroen_DS3_VTi_120_SoChic,privat,Angebot,7540,control,,2017,manuell,120,andere,125000,10,,citroen,nein
Golf_6_TDI,privat,Angebot,5990,control,,2017,manuell,105,golf,150000,10,,volkswagen,
Fiat_Grande_Punto_1.3_Multijet,privat,Angebot,2889,control,,2018,,0,punto,150000,6,diesel,fiat,ja
Ford_Focus_1_6_Tdci_Gruene_Plakette_Euro_4,privat,Angebot,3000,control,,2017,manuell,109,focus,150000,7,diesel,ford,nein
Dacia_Sandero_1.6_16v_aus_1._Hand,privat,Angebot,7599,control,,2018,manuell,105,sandero,30000,11,benzin,dacia,nein
Opel_Vectra_B_1.8l_HU_01.2018,privat,Angebot,1200,control,,2018,manuell,0,,150000,10,benzin,opel,nein
Fiat_Grande_Punto_tjet,privat,Angebot,3600,control,,2017,manuell,120,punto,150000,0,benzin,fiat,
Ford_Focus_1.6_l_TÜV_07/17,privat,Angebot,1300,control,,2017,manuell,101,focus,150000,0,benzin,ford,
Golf_4_105ps_2_Jahre_TÜV,privat,Angebot,1500,control,,2018,manuell,105,golf,150000,9,benzin,volkswagen,
Vw_Caddy_1.9l_90ps_diesel,privat,Angebot,2900,control,,2018,manuell,0,caddy,150000,0,,volkswagen,
ich_zuhe_mercedes_E_320cdi_oda_e_270_cdi_2004_km_199,privat,Angebot,7000,control,,2017,,0,,150000,0,diesel,mercedes_benz,
E30_SCHLACHTFEST,privat,Angebot,0,control,,2017,manuell,0,3er,150000,0,benzin,bmw,ja
Opel_zafira,privat,Angebot,1599,control,,2017,manuell,116,zafira,150000,9,,opel,nein
Bmw_e46_318_tuev_neu_127000km,privat,Angebot,1850,control,,2018,manuell,118,,150000,5,,bmw,nein
Audi_A3_8L_zum_ausschlachten,privat,Angebot,400,control,,2017,manuell,0,a3,150000,9,benzin,audi,ja
Ford_Fiesta,privat,Angebot,650,control,,2017,manuell,0,fiesta,150000,0,benzin,ford,
Golf_4_gti_25_jahre_jubi_US,privat,Angebot,6999,control,,2017,manuell,179,golf,150000,2,,volkswagen,
Opel_Astra_Caravan,privat,Angebot,399,control,,2017,manuell,75,astra,150000,0,lpg,opel,
TÜV_NEU_Top_Anfaengerauto,privat,Angebot,900,control,,2017,manuell,60,corsa,150000,0,benzin,opel,nein
Mini_Cooper,privat,Angebot,4200,control,,2017,manuell,116,cooper,150000,5,benzin,mini,nein
Renault_Twingo_1.2_Edition_Toujour_***_Faltdach***_1jahr_TÜV,privat,Angebot,1399,control,,2017,manuell,58,twingo,150000,1,benzin,renault,
Audi_A4_Avant_2.0,privat,Angebot,5000,control,,2018,manuell,110,,150000,10,,audi,nein
A_140__Tuev/Asu_neu._Von_privat._NR_Fahrzeug.__Sehr_gut_erhalten,privat,Angebot,3200,control,,2018,manuell,0,a_klasse,150000,0,,mercedes_benz,
Golf_4_wenig_Kilometer,privat,Angebot,999,control,,2017,automatik,0,golf,150000,0,,volkswagen,
Audi_A3_2.0TDI_Full_S_Line_S3_umgebaut_,privat,Angebot,8890,control,,2017,,140,a3,150000,8,diesel,audi,
Skoda_Octavia_1.8_T_RS,privat,Angebot,3100,control,,2018,manuell,180,octavia,150000,4,benzin,skoda,nein
Ford_courier_diesel_mit_tuev_motor_laeuft_unruhig,privat,Angebot,400,control,,2017,,0,,150000,4,diesel,ford,ja
SEAT_IBIZA_Preis_Vorschlaege!!!!,privat,Angebot,3700,control,,2018,manuell,75,ibiza,125000,1,benzin,seat,nein
Suche_auto_mit_tuev_mind_1_jahr,privat,Angebot,0,control,,2017,manuell,0,swift,100000,0,benzin,suzuki,nein
"Smart_Fortwo_""S_Klasse_Rettungskapsel""_mit_Panoramadach__HU_12/17",privat,Angebot,900,control,,2017,automatik,54,fortwo,150000,3,benzin,smart,ja
Pasat_1.9_tdi,privat,Angebot,1800,control,,2017,manuell,0,passat,150000,7,diesel,volkswagen,
Fiat_Ducato,privat,Angebot,2350,control,,2017,automatik,0,ducato,150000,0,diesel,fiat,
Citroen_C2_Unfall,privat,Angebot,999,control,,2017,manuell,70,c2,90000,12,,citroen,ja
Renault_megane,privat,Angebot,500,control,,2017,,0,megane,5000,0,diesel,renault,
Audi_a4_b5,privat,Angebot,1200,control,,2017,manuell,101,a4,5000,5,benzin,audi,nein
PEUGEOT_307_SW_BY_6.2006_Euro4,privat,Angebot,1650,control,,2017,manuell,0,3_reihe,150000,6,,peugeot,
Vw_polo_9n,privat,Angebot,2800,control,,2017,manuell,54,polo,125000,8,,volkswagen,nein
Opel_corsa,privat,Angebot,1799,control,,2017,manuell,58,corsa,150000,0,benzin,opel,nein
Gepflegte_A_Klasse_zu_verkaufen!,privat,Angebot,8999,control,,2017,manuell,95,a_klasse,50000,0,benzin,mercedes_benz,
Ford_Fiesta_TÜV_bis_2018,privat,Angebot,1999,control,,2018,manuell,80,fiesta,150000,0,,ford,nein
Opel_corsa_d_1.2_mit_gasanlage,privat,Angebot,3999,control,,2017,manuell,80,,150000,10,,opel,ja
Opel_Corsa_1.0_mitt_TÜV,privat,Angebot,150,control,,2017,manuell,0,corsa,150000,6,,opel,ja
Fiat_stilo,privat,Angebot,1600,control,,2018,manuell,0,stilo,150000,3,,fiat,
Lupo_1.0__tuv_2018_Scheckheft_1_Hand,privat,Angebot,1500,control,,2018,manuell,50,,150000,0,benzin,volkswagen,nein
Hyundai_I30_Edition_Plus_schwarz,privat,Angebot,4990,control,,2017,manuell,109,i_reihe,125000,0,,hyundai,nein
Golf_1.6_Lederausstattung,privat,Angebot,1700,control,,2018,manuell,105,golf,150000,5,benzin,volkswagen,nein
Seat_Arosa_1_4_Klima__FH__ZV_mit_FB,privat,Angebot,1950,control,,2017,manuell,60,arosa,125000,10,benzin,seat,nein
Suche_Auto_biete_Dachdeckerarbeiten,privat,Angebot,0,control,,2019,,0,,10000,0,andere,sonstige_autos,
Ford_Fiesta_1_4_TÜV_bis_2018,privat,Angebot,1700,control,,2018,manuell,80,fiesta,150000,3,benzin,ford,nein
Ford_Probe_2_2__GT_USA_Version,privat,Angebot,750,control,,2017,manuell,124,andere,5000,4,benzin,ford,
Mercedes_Sprinter_313_cdi__906_,privat,Angebot,7500,control,,2017,manuell,129,sprinter,5000,7,diesel,mercedes_benz,nein
Citroeen_C2,privat,Angebot,0,control,,2018,,0,c2,150000,0,,citroen,
Gut_geplegter_fiat_punto,privat,Angebot,0,control,,2018,,0,punto,150000,4,benzin,fiat,
Weisser_VW_Polo,privat,Angebot,650,control,,2017,manuell,50,polo,150000,0,benzin,volkswagen,
Vw_lupo_1.4L__60_PS_KLIMA,privat,Angebot,2650,control,,2017,manuell,0,lupo,150000,4,benzin,volkswagen,nein
Nissan_Note_1_6_Klima_TÜV_NEU_Baujahr_11.2006_Euro_4_VB,privat,Angebot,2999,control,,2017,manuell,110,note,150000,11,,nissan,nein
Skoda_Octavia_Combi_2.0_TDI_DPF_Elegance,privat,Angebot,8900,control,,2017,manuell,140,octavia,150000,11,,skoda,nein
Renault_clio,privat,Angebot,1350,control,,2017,manuell,75,clio,150000,6,,renault,
Nissan_Mikra_CC__Cabrio__Hardtop_88_PS_1_4_l.Klima_Zuverlaessig,privat,Angebot,3999,control,,2017,manuell,88,micra,125000,0,benzin,nissan,
Mercedes_Benz_B200_Rentnerfahrzeug,privat,Angebot,10999,control,,2017,manuell,140,b_klasse,50000,8,benzin,mercedes_benz,
Renault_Twingo_1.2_Authentique_1._Hand__Unfallfrei__etc.,privat,Angebot,3650,control,,2017,,0,twingo,30000,3,,renault,nein
Mazda_323_F_mit_TÜV_bis_Mai_2017_Keilriemen_defekt,privat,Angebot,550,control,,2017,manuell,88,3_reihe,150000,2,,mazda,
PEUGEOT_307_HDI,privat,Angebot,2199,control,,2017,manuell,0,3_reihe,150000,12,diesel,peugeot,
VW_Polo_9n_1.2_16v,privat,Angebot,1750,control,,2018,manuell,60,polo,150000,7,benzin,volkswagen,nein
Sehr_gut_erhaltener_BMW,privat,Angebot,2000,control,,2018,manuell,170,,150000,2,,bmw,nein
Vw_Golf4_Kombi_1.9_TDI_Euro4,privat,Angebot,2600,control,,2017,manuell,101,golf,150000,11,diesel,volkswagen,nein
Ford_Focus_Style__TÜV_NEU__Klima__Tempomat,privat,Angebot,3750,control,,2018,manuell,101,focus,150000,6,,ford,
Ford_Focus_CMAX___Familienauto__mit_TÜV_bis_3/17,privat,Angebot,3150,control,,2017,manuell,120,focus,150000,5,,ford,
Verkaufe_Smart_TÜV_11.2017,privat,Angebot,999,control,,2017,automatik,54,forfour,150000,4,,smart,nein
VW_Golf_5_GTI,privat,Angebot,7480,control,,2017,manuell,200,golf,150000,8,benzin,volkswagen,nein
Mercedes_A_Klasse,privat,Angebot,1000,control,,2017,manuell,0,,150000,10,,mercedes_benz,
Renault_19_Fahrbereit_mit_tuev,privat,Angebot,0,control,,2017,,0,r19,80000,5,benzin,renault,
Kai_Picanto_*84500km*_TÜV_neu*,privat,Angebot,2200,control,,2018,manuell,65,picanto,90000,10,benzin,kia,nein
Opel_corsa_b_mit__Servo_Abs_Klima__2_Jahre_Tuev__und_Au__1190Euro,privat,Angebot,1190,control,,2018,manuell,54,corsa,90000,10,benzin,opel,nein
VW_polo_mit_tuev_angebot,privat,Angebot,350,control,,2017,manuell,60,polo,60000,7,,volkswagen,ja
Golf_4__Golf_IV__R32__VW__TDI__Golf_,privat,Angebot,4700,control,,2017,,110,golf,150000,0,diesel,volkswagen,
Fiat_punto,privat,Angebot,0,control,,2017,manuell,80,,150000,0,,fiat,
Mercedes_Benz_A_140,privat,Angebot,2100,control,,2017,manuell,0,a_klasse,125000,0,,mercedes_benz,nein
>>_Seat_Leon_m1_<<,privat,Angebot,3000,control,,2017,,0,leon,150000,4,benzin,seat,nein
Seat_Altea_1.6_TDI_DSG_Automatik,privat,Angebot,7900,control,,2017,automatik,0,altea,125000,6,diesel,seat,nein
VW_Golf_3_Top_Zustand,privat,Angebot,1500,control,,2018,automatik,75,golf,125000,0,,volkswagen,nein
Renault_Clio_1.2_mit_klimaanlage,privat,Angebot,1750,control,,2017,manuell,58,clio,150000,5,,renault,
Ford_Galaxy_1_9_TDI_Gruene_Umweltplakette_mit_Motor_Probleme,privat,Angebot,1500,control,,2017,automatik,116,galaxy,150000,7,diesel,ford,
_BMW_320i___TOP_Zustand_._143000___Grosse_seltene_Ausstattung,privat,Angebot,3299,control,,2017,manuell,150,,150000,8,,bmw,
VW_Beetle_Klima_1.6_Benziner_TÜV_12/2017,privat,Angebot,1799,control,,2017,manuell,106,beetle,150000,10,benzin,volkswagen,
Opel_Corsa_TÜV_10/17,privat,Angebot,800,control,,2017,manuell,55,corsa,150000,0,benzin,opel,nein
Verkaufe_Nissan_Micra,privat,Angebot,500,control,,2017,manuell,0,micra,150000,0,benzin,nissan,
Aud?_a4_avant_2.0,privat,Angebot,5000,control,,2017,manuell,126,,150000,10,,audi,nein
Mercedes_G400,privat,Angebot,55000,control,,2017,automatik,250,andere,150000,8,diesel,mercedes_benz,nein
Renault_Espace_2.0_16V_'The_Race',privat,Angebot,1600,control,,2017,manuell,140,espace,150000,7,benzin,renault,nein
Ford_Fiesta,privat,Angebot,500,control,,2017,manuell,0,fiesta,125000,0,benzin,ford,nein
Peugeot_206,privat,Angebot,550,control,,2018,,0,andere,30000,0,,peugeot,
Golf_3_1.6_TÜV_05.2017,privat,Angebot,900,control,,2017,manuell,101,golf,150000,6,,volkswagen,nein
Audi_A3_8p_1_9_Tdi_Tuev_neu!,privat,Angebot,3999,control,,2018,manuell,105,a3,150000,6,,audi,nein
Ford_Puma_1.7_16v_rostfrei__Recaro_Lederausstattung_uvm.,privat,Angebot,1700,control,,2017,manuell,170,,150000,5,benzin,ford,nein
Renault_Twingo_1.2_Liberty,privat,Angebot,1700,control,,2017,,0,twingo,125000,6,benzin,renault,
Fiat_palio_weekend_TÜV_01/2017,privat,Angebot,799,control,,2017,manuell,75,andere,150000,1,,fiat,
Ford_Fiesta_89Tkm_Tuev_Neu,privat,Angebot,2199,control,,2018,manuell,0,fiesta,90000,0,benzin,ford,
Opel_Corsa_B_1.2_Bj.96_TÜV_4.2017,privat,Angebot,500,control,,2017,manuell,45,,150000,2,,opel,
Renault_Twingo_Tuev_03.2018,privat,Angebot,999,control,,2018,manuell,0,twingo,125000,4,,renault,nein
Lada_2107,privat,Angebot,4000,control,,2018,manuell,75,,80000,0,benzin,lada,
Smart_sehr_gepflegt,privat,Angebot,2400,control,,2017,,0,fortwo,150000,0,benzin,smart,
Wohnmobil_Fiat_Dukato_280_verkauf_/_tausch__TÜV_02_/_2018,privat,Angebot,0,control,,2018,,0,andere,5000,0,,chevrolet,
Fiat_punto_Cabrio,privat,Angebot,0,control,,2018,manuell,101,punto,150000,11,,fiat,nein
Corsa_Nom.2017_tuev,privat,Angebot,280,control,,2017,manuell,0,,150000,9,,opel,
Tausche_Ford_Ka_gegen_Kombi,privat,Angebot,1200,control,,2018,manuell,60,ka,125000,4,,ford,nein
BMW_E61_525d_Panorama_Sitzheizung_grosses_Navi,privat,Angebot,6999,control,,2017,manuell,177,,150000,9,,bmw,nein
Sprinter_211_mit_6_sitze_gruene_Plakette,privat,Angebot,6150,control,,2017,manuell,109,sprinter,150000,7,diesel,mercedes_benz,nein
Seat_Arosa,privat,Angebot,1200,control,,2017,,0,arosa,150000,9,benzin,seat,ja
Mazda_Demio_1.4_Comfort_TÜV_NEU_bis_01.2018,privat,Angebot,1390,control,,2018,manuell,63,andere,150000,3,,mazda,
Mini_Cooper_S_Chackmate,privat,Angebot,7100,control,,2018,manuell,0,,125000,7,benzin,mini,nein
Bastlerfahrzeug_Opel_Astra_F,privat,Angebot,0,control,,2017,automatik,75,astra,150000,6,,opel,
Mazda_2_dy,privat,Angebot,1850,control,,2017,manuell,68,andere,150000,6,,mazda,
Vw_Lupo_1.0,privat,Angebot,599,control,,2017,,0,lupo,150000,0,,volkswagen,
FORD_MONDEO_GHIA_KOMBI_FACELIFT_TÜV_06/17,privat,Angebot,3200,control,,2017,manuell,110,mondeo,150000,11,,ford,nein
Kleiner_Flitzer_:_,privat,Angebot,3850,control,,2017,manuell,80,fiesta,100000,6,benzin,ford,
OPEL_CORSA_1.2_KLIMA_TOP_ZUSTAND_TÜV_12_2017,privat,Angebot,1650,control,,2017,manuell,75,corsa,150000,8,benzin,opel,nein
Schoener__zuverlaessiger&sparsamer_VW_Polo_6N_Tuev/AU:Neu,privat,Angebot,990,control,,2018,manuell,60,polo,150000,3,benzin,volkswagen,nein
Ford_fiesta,privat,Angebot,0,control,,2017,manuell,45,fiesta,5000,3,benzin,ford,nein
VW_TOURAN_2.0_TDI_HIGHLINE_Scheckheft_bei_VW_UNFALLFREI__Anhaenger,privat,Angebot,7400,control,,2017,manuell,140,touran,150000,0,diesel,volkswagen,nein
BMW_325i_Vollleder_schwarz,privat,Angebot,9000,control,,2017,manuell,218,3er,150000,6,,bmw,
Golf_5_1_6_mit_2_Jahren_Tuev,privat,Angebot,3600,control,,2018,manuell,101,golf,150000,11,benzin,volkswagen,
C_2_aus_1.Hand_Scheckheft_zu_100%_Klima_erst_85_Tkm,privat,Angebot,3333,control,,2017,,60,c2,90000,0,benzin,citroen,nein
ford_mit_tuev_2017,privat,Angebot,900,control,,2017,manuell,75,focus,150000,0,diesel,ford,
Opel_zafira_2.2_dti_125_PS,privat,Angebot,2600,control,,2017,,125,zafira,150000,11,diesel,opel,nein
Auto_Fahranfaenger_Ford_Fiesta_1_3,privat,Angebot,999,control,,2017,manuell,0,fiesta,150000,4,,ford,nein
Audi_A6_2.4_facelift,privat,Angebot,4300,control,,2017,manuell,170,a6,150000,6,benzin,audi,
Nissan_Micra_K11_Top_Zustand,privat,Angebot,850,control,,2017,manuell,45,micra,125000,9,,nissan,nein
VW_Polo_1_4_9N_silbermet._TDI,privat,Angebot,4750,control,limousine,2018,manuell,0,polo,150000,12,diesel,volkswagen,nein
Renault__laguna_mit_tuev_2017,privat,Angebot,2100,control,,2017,manuell,0,,150000,7,benzin,renault,
Opel_Zafira_2_2_TDI,privat,Angebot,1500,control,,2018,manuell,125,zafira,150000,0,diesel,opel,nein
Opel_agila,privat,Angebot,1500,control,,2018,manuell,73,agila,150000,4,benzin,opel,
VW_Golf__Plus__Diesel_DSG_T?V_02.2018_AHK.,privat,Angebot,6290,control,,2018,automatik,140,golf,150000,12,diesel,volkswagen,
Chevrolet_blazer_4.3___tuev_12.2017,privat,Angebot,1650,control,,2017,automatik,193,andere,150000,7,,chevrolet,ja
BMW_e36_316i_Limousine_*Bilder_siehe_andere_Anzeige*,privat,Angebot,850,control,,2018,manuell,102,3er,150000,7,,bmw,ja
VW_Golf_7_Highline,privat,Angebot,14900,control,,2017,manuell,140,golf,40000,6,benzin,volkswagen,nein
Einwandfreier_Smart_!!!_TÜV__03/2018_bei_Dekra_!!_Panorama_!!!,privat,Angebot,1190,control,,2018,automatik,0,fortwo,125000,0,benzin,smart,
TOP_AUDI_A3,privat,Angebot,1400,control,,2017,manuell,90,a3,150000,5,,audi,nein
Audi_A3_s3,privat,Angebot,1500,control,,2017,manuell,101,a3,150000,6,,audi,
Audi_A4_S_Line_Kombi_Benzin_&_LPG,privat,Angebot,5550,control,,2018,manuell,105,a4,5000,6,lpg,audi,nein
Corsa_1_2_16_V__75_Ps,privat,Angebot,900,control,,2017,manuell,75,corsa,150000,10,,opel,nein
VW_Golf_5_V_GT___1.4l_TSI___170_PS___8_fach_bereift___TÜV_10/2017,privat,Angebot,3800,control,,2017,manuell,170,golf,150000,11,benzin,volkswagen,nein
Peugeot_106_TÜV_6/17,privat,Angebot,450,control,,2017,manuell,60,1_reihe,150000,0,benzin,peugeot,nein
Golf_Tuev_11.2017,privat,Angebot,444,control,,2017,manuell,75,golf,150000,2,,volkswagen,
Volvo_850_Sport_tuev_08/2017,privat,Angebot,1750,control,,2017,automatik,170,850,150000,7,benzin,volvo,
Skoda_Superb_Kombi_4x4_3.6_V6_DSG_Highline,privat,Angebot,22499,control,,2017,automatik,0,superb,80000,8,,skoda,nein
Mercedes_Benz_W203_T_270CDI_Avantgarde,privat,Angebot,3650,control,,2017,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,nein
BMW_320_Diesel_2.500€_Kombi_mit_Anhaenger,privat,Angebot,2500,control,,2017,,150,,150000,5,diesel,bmw,
GOLF_1_9_TDI__8_FACH_BEREIFT,privat,Angebot,3499,control,,2017,manuell,0,golf,150000,2,diesel,volkswagen,
Opel_C_Corsa_Top_Zustand,privat,Angebot,2600,control,,2017,manuell,54,corsa,100000,8,benzin,opel,nein
Opel_Corsa,privat,Angebot,499,control,,2017,manuell,0,corsa,150000,3,benzin,opel,
BMW_316_compact_unfallwagen_beschedigt,privat,Angebot,499,control,,2017,manuell,0,3er,150000,5,benzin,bmw,ja
Ford_Ka_TÜV_bis_2017,privat,Angebot,1100,control,,2017,manuell,60,ka,150000,5,,ford,nein
Citroën_Xsara_1_8i,privat,Angebot,800,control,,2017,,0,,150000,0,benzin,citroen,
Deawoo_matiz_mit_motorschaden!,privat,Angebot,599,control,,2017,,0,matiz,125000,3,benzin,daewoo,ja
Opel_Zafira_Gepflegtes_Familien_Auto_TÜV_Neu,privat,Angebot,3900,control,,2017,manuell,103,zafira,150000,11,diesel,opel,nein
Mercedes_benz_vito_109_Cdi,privat,Angebot,6199,control,,2017,manuell,0,vito,150000,1,,mercedes_benz,
Mercedes_Benz_W203_C200_Kombi_Kompressor_c_klasse_T,privat,Angebot,3000,control,,2017,manuell,163,c_klasse,150000,8,,mercedes_benz,
MERCEDES_KOMBI/180T/122PS/AUTOMATIC/w210,privat,Angebot,1950,control,,2018,,0,c_klasse,150000,3,benzin,mercedes_benz,nein
Audi_A6_4f_S_Line_Quattro_Avant,privat,Angebot,13490,control,,2017,automatik,233,,150000,9,,audi,
VW_Polo_9N_1_2,privat,Angebot,1900,control,,2018,manuell,54,polo,150000,1,benzin,volkswagen,nein
Renault_Kangoo_144TKM_Klima_Sitzheizung_TÜV_01/17,privat,Angebot,2200,control,,2017,manuell,75,kangoo,150000,11,benzin,renault,
Ford_Fiesta_1.3_Black_Magic_TÜV_neu_*SERVICE_NEU*,privat,Angebot,3650,control,,2018,manuell,75,fiesta,100000,10,benzin,ford,nein
